Vibration_mm_s,Temperature_C,Pressure_bar,Current_A,RPM,Operating_Hours,Label,Fault_Class
5.0865,68.9717,5.9624,21.0343,1200.6837,4814.7208,4,Overheating
11.1232,57.3910,6.8204,18.4188,1518.6551,4199.7898,2,Bearing Wear
17.5086,85.0224,7.0918,23.8001,1314.3465,2568.5043,4,Overheating
17.0345,75.1487,7.0705,25.2054,1774.4428,6271.5454,5,Combined Faults
2.2071,49.6430,5.2074,16.8289,1413.5037,105.6142,1,Normal
10.1644,55.4610,6.5548,16.9387,1689.8075,2922.2930,2,Bearing Wear
9.5164,52.1832,6.2782,17.8890,1264.5538,2299.7565,2,Bearing Wear
8.7033,77.4193,7.2451,18.9703,1064.7339,4174.6947,4,Overheating
2.7921,47.8979,5.2961,16.2991,1413.2158,2.1349,1,Normal
4.0792,57.8283,5.6467,16.0046,1557.3557,1165.5638,1,Normal
4.8026,64.9263,5.6218,16.9646,1563.9454,1598.7092,1,Normal
16.4626,69.2467,7.5833,20.7868,1450.5858,7974.0068,2,Bearing Wear
7.7245,51.1977,6.1725,16.7304,1548.0037,741.7594,2,Bearing Wear
4.0807,53.7525,5.7388,15.7706,1566.6479,409.4399,1,Normal
6.2614,72.9958,5.7039,22.4153,1003.4531,5959.1218,4,Overheating
24.2055,56.0047,7.1821,18.5772,1723.7505,1009.4990,3,Misalignment
11.3829,58.9265,6.9784,18.7023,1529.7562,4328.1894,2,Bearing Wear
4.4441,50.5537,5.7496,16.8889,1554.0181,186.5418,1,Normal
4.2191,66.6401,5.3340,16.2121,1581.1456,1642.3836,1,Normal
19.0751,67.1541,8.6277,20.6957,1122.2134,7297.0412,5,Combined Faults
13.8191,69.8522,8.4372,19.2330,1606.1291,3418.8204,3,Misalignment
8.3719,51.1428,6.0627,15.8429,1638.7890,835.3963,2,Bearing Wear
17.4011,68.0341,9.2383,24.1994,1746.1320,6453.9981,5,Combined Faults
13.7979,62.7562,7.2014,18.5268,1232.5016,5319.5488,2,Bearing Wear
3.4245,83.4908,7.0624,22.9889,1640.9599,4155.9694,4,Overheating
3.6635,54.0839,5.7671,16.4069,1511.1755,594.8239,1,Normal
19.3176,65.9715,8.5373,18.4625,1486.3757,1103.6737,3,Misalignment
21.2100,79.7541,7.1510,22.1679,1657.5229,1472.3742,4,Overheating
17.1448,68.9994,7.9626,24.2107,1830.5309,4576.5226,5,Combined Faults
4.0315,80.1521,7.4300,21.6805,1496.7353,115.6050,4,Overheating
10.6957,53.8984,6.2074,16.6001,1361.1759,2274.3697,2,Bearing Wear
6.2946,75.4821,6.0463,24.2640,1559.1838,182.5220,4,Overheating
6.1596,75.1715,6.1246,20.7528,1183.0362,3838.6440,4,Overheating
3.7309,52.1914,5.2376,16.1911,1594.2270,517.6713,1,Normal
19.0489,56.8981,8.4288,18.7548,1499.8313,394.6213,3,Misalignment
10.5517,85.5414,6.0391,21.8679,1261.0335,3757.9119,4,Overheating
14.5861,62.7284,7.5050,19.0170,1662.0714,6423.1290,2,Bearing Wear
7.4476,55.4277,6.1261,16.4947,1293.1019,1982.5086,2,Bearing Wear
7.6742,52.1466,6.0913,16.7937,1377.7304,834.1590,2,Bearing Wear
5.6119,86.1482,7.2716,23.7665,1566.8427,2105.9806,4,Overheating
12.1454,59.5309,7.0637,19.7473,1325.4824,5761.2421,2,Bearing Wear
17.2567,69.9699,7.7911,26.8272,1559.1155,4806.8769,5,Combined Faults
22.7411,58.7650,8.7142,21.1934,1774.6194,2647.0705,3,Misalignment
11.8448,61.8431,6.7644,18.4855,1637.4906,4851.8011,2,Bearing Wear
3.6320,60.1290,5.4134,16.6991,1568.5298,1516.0035,1,Normal
3.2767,61.3365,5.7319,16.6973,1459.7084,1526.3742,1,Normal
25.3124,68.0053,8.4015,19.9820,1548.9729,4100.4109,3,Misalignment
8.2208,53.0959,5.9852,17.2404,1305.7934,1221.5704,2,Bearing Wear
18.9672,66.2113,6.7253,19.0634,1351.7280,2345.0347,3,Misalignment
3.6377,62.1091,5.6631,15.7342,1455.2260,1311.8042,1,Normal
8.5900,91.7179,6.9942,23.6673,1743.3300,1006.1160,4,Overheating
8.0000,60.0000,8.2702,21.4002,1233.6023,1630.2570,5,Combined Faults
15.8619,71.0912,9.0579,24.4958,1251.1737,7159.8141,5,Combined Faults
16.3160,63.4601,8.2728,20.6569,1187.1853,6476.7818,5,Combined Faults
9.1226,87.9990,6.2290,22.7768,1600.5493,5097.3935,4,Overheating
8.6433,65.9121,6.1685,22.0707,1538.2901,1273.5119,5,Combined Faults
16.8803,68.3433,7.5198,20.6706,1666.6194,7984.9590,2,Bearing Wear
15.5635,62.6070,6.4538,25.2761,1888.6493,1143.2194,5,Combined Faults
20.0433,78.1879,7.0789,20.9296,1788.0745,4741.7601,4,Overheating
14.5890,68.7705,5.4982,21.2704,1070.2541,539.2476,4,Overheating
3.6650,54.7288,5.5999,16.5217,1404.7941,1040.9149,1,Normal
3.1975,59.3444,5.6677,16.4781,1452.3793,1253.9047,1,Normal
19.5109,65.5904,7.6710,21.2910,1450.1823,1363.8857,3,Misalignment
14.8782,61.5029,7.8127,27.0407,1824.1571,2583.8848,5,Combined Faults
14.5697,52.2003,7.6854,21.0843,1718.2124,2476.5735,3,Misalignment
4.1099,51.9119,5.6806,17.0520,1527.6694,279.2056,1,Normal
18.7188,71.8100,9.1005,22.5533,1495.2288,7090.9516,5,Combined Faults
3.4842,47.1826,5.4789,15.8002,1575.5854,108.8809,1,Normal
19.8537,54.0272,6.8826,17.5995,1583.7959,414.4354,3,Misalignment
11.1516,60.0000,9.1338,21.2260,1472.5452,2624.1420,5,Combined Faults
13.5088,82.3634,6.7393,22.7532,1538.1438,2383.6334,4,Overheating
20.5592,58.8509,7.9446,20.6292,1378.6143,3601.8922,3,Misalignment
8.9884,85.7737,6.4682,23.2845,1908.5179,1083.3246,4,Overheating
13.8433,58.8026,7.2071,19.3153,1455.7711,4868.5551,2,Bearing Wear
3.7728,55.2933,5.5021,16.6097,1502.7437,1108.8998,1,Normal
22.6839,62.4360,8.2519,21.1848,1546.7156,684.8165,3,Misalignment
12.5599,61.9807,7.9718,19.8537,1322.2210,2730.0702,3,Misalignment
3.2090,59.0160,5.5919,16.1377,1436.2643,1349.6255,1,Normal
3.0402,49.2231,5.7632,16.0965,1457.5723,128.6980,1,Normal
14.6863,72.2438,6.6024,20.3026,1546.7299,5916.7056,5,Combined Faults
4.5033,52.3449,5.3325,17.0464,1582.6308,493.4501,1,Normal
9.8180,51.4977,6.1762,16.9541,1495.0975,1860.8284,2,Bearing Wear
5.9956,80.0225,5.6917,25.0604,1964.3983,1660.3371,4,Overheating
9.6870,60.0000,8.1757,24.4405,1800.8164,1493.6264,5,Combined Faults
14.6919,60.0000,6.4274,22.1075,1518.3006,1013.1795,5,Combined Faults
11.8124,74.6952,5.7795,22.9852,1217.3926,2240.6486,4,Overheating
12.5064,60.0000,7.9248,20.2240,1647.2792,2082.9711,5,Combined Faults
10.7902,71.0783,6.6213,21.3546,1764.0090,4285.5315,4,Overheating
12.6535,65.8055,7.4120,17.6174,1566.5173,1333.4459,3,Misalignment
21.7880,64.3900,7.9411,21.6446,1419.6217,4396.1210,3,Misalignment
21.2258,67.2949,8.4974,20.4926,1454.9399,254.9336,3,Misalignment
13.0092,62.3463,7.0885,19.4149,1365.3991,6082.5519,2,Bearing Wear
4.1386,55.9297,5.5724,16.9294,1449.3626,695.3441,1,Normal
11.2199,53.3161,6.2148,17.7779,1435.7674,2502.5154,2,Bearing Wear
14.6470,60.0000,8.1532,19.5960,1157.3825,2930.3848,5,Combined Faults
8.2475,66.5209,6.2931,22.7140,1374.9233,2636.0246,4,Overheating
18.0652,63.7988,7.0733,18.5455,1481.8442,4353.2030,3,Misalignment
12.1715,60.0000,8.9766,25.6277,1840.5371,1231.4182,5,Combined Faults
11.0113,69.5069,6.5640,23.2272,1076.7689,2814.0446,4,Overheating
10.7200,55.1335,6.4610,17.5419,1335.3840,3164.0990,2,Bearing Wear
3.6946,55.7546,5.6433,15.9942,1508.6618,998.5605,1,Normal
19.5096,84.4423,6.2773,24.0312,1970.9088,1459.1571,4,Overheating
3.3919,48.3659,5.4601,16.3649,1512.9657,277.4152,1,Normal
20.5319,52.2309,6.4467,19.0809,1480.0162,1790.0896,3,Misalignment
10.8695,72.5877,7.9989,26.9638,1851.4127,5547.2732,5,Combined Faults
16.5262,62.9415,7.4061,19.9444,1657.0344,6775.5522,2,Bearing Wear
20.9039,55.5391,7.1297,18.2144,1329.6953,1974.0678,3,Misalignment
20.8069,70.0130,6.5039,19.1427,1686.8213,3409.3179,3,Misalignment
6.0021,73.5630,7.2848,21.0757,1144.4853,5561.3391,4,Overheating
3.6631,55.2961,5.1960,16.2301,1571.5144,925.5987,1,Normal
10.8240,60.0000,7.1605,21.1496,1175.0114,2770.9811,5,Combined Faults
13.5253,59.6185,7.2559,19.6257,1201.9712,5198.0003,2,Bearing Wear
3.6567,56.6375,5.3196,16.9834,1464.4431,1089.0968,1,Normal
12.4774,60.5987,7.2129,19.6845,1268.2521,5408.4797,2,Bearing Wear
4.8652,65.8692,5.5795,15.8717,1575.0484,1650.4614,1,Normal
14.3879,61.1597,9.1017,22.3678,1306.1056,3320.8607,5,Combined Faults
6.0990,48.2375,6.0338,16.8542,1640.4870,824.4083,2,Bearing Wear
26.7450,68.4349,7.1431,21.6075,1617.4062,3391.8931,3,Misalignment
14.6792,82.7924,6.1062,24.7648,1127.1822,1632.4744,4,Overheating
18.5489,74.5551,7.5518,20.2087,1839.7605,6643.4727,5,Combined Faults
15.1313,64.6383,7.3738,20.3335,1399.3826,6766.0937,2,Bearing Wear
22.3194,57.5113,6.7269,22.4920,1483.0904,203.7455,3,Misalignment
15.8136,57.5560,6.9628,21.3998,1514.5372,1188.5438,3,Misalignment
13.5987,76.0004,5.7682,23.2483,1233.3767,2042.3150,4,Overheating
18.5019,75.3263,9.1749,23.6248,1847.9420,7260.0000,5,Combined Faults
3.7839,89.9746,5.5422,24.4114,1788.9921,5519.2024,4,Overheating
4.4627,73.0577,6.2985,21.8193,1079.4574,2858.6539,4,Overheating
15.3486,76.9607,6.4350,22.9776,1562.1395,2108.7638,4,Overheating
3.5852,52.1281,5.6846,16.5855,1579.3994,470.1942,1,Normal
8.5457,79.1232,6.8524,24.1360,1256.0905,1226.3617,4,Overheating
13.9903,60.3210,8.8617,21.2712,1351.1136,2987.1373,5,Combined Faults
18.0791,66.1169,7.0553,20.1424,1699.4736,1909.9843,3,Misalignment
20.0142,66.7142,7.4618,22.3611,1455.2786,4271.1318,3,Misalignment
3.4283,49.5062,5.6792,17.0194,1452.2620,167.0034,1,Normal
4.7770,64.8510,5.5437,15.6822,1522.4300,1506.7372,1,Normal
9.4630,65.5975,5.6124,21.1089,1325.8929,1825.1957,4,Overheating
9.7298,77.2587,5.4004,22.4819,1459.7059,2834.0401,4,Overheating
22.0741,52.1489,8.2160,20.6277,1455.8482,1048.4030,3,Misalignment
16.7449,60.0000,8.5388,22.6509,1259.9484,4676.0989,5,Combined Faults
4.7105,63.9756,5.3994,15.9663,1417.2719,1756.9443,1,Normal
9.0539,56.5650,6.6145,18.0181,1444.7051,3052.7426,2,Bearing Wear
2.6690,52.8808,5.3646,16.5908,1537.9880,713.6553,1,Normal
10.4171,79.4126,5.2542,20.0516,1309.4373,618.3103,4,Overheating
5.1095,72.6113,6.5263,21.8297,1846.2075,4516.8022,4,Overheating
3.0829,53.8852,5.3614,16.6778,1464.0210,450.1531,1,Normal
15.0896,65.1248,8.0200,23.5650,1175.6883,6699.1863,5,Combined Faults
5.1798,72.3641,6.5604,22.4683,1489.6930,2786.1746,4,Overheating
19.8950,68.1390,8.5782,22.2695,1415.0444,6850.2618,5,Combined Faults
6.5468,79.7084,7.1658,21.1473,1478.3888,4914.3713,4,Overheating
9.4848,55.7326,6.4585,17.4641,1503.7050,3514.0725,2,Bearing Wear
4.6532,64.3927,5.5465,16.6607,1437.7558,1526.8226,1,Normal
12.4155,57.5747,6.9147,19.0972,1618.9755,4784.4159,2,Bearing Wear
8.4963,71.4135,6.1860,21.5014,1104.5015,4003.1930,4,Overheating
14.0346,72.1051,7.1888,23.7019,1056.4772,4415.0732,4,Overheating
24.0345,90.9239,6.3463,23.8670,1922.4430,3832.9865,4,Overheating
20.7339,52.4932,6.9135,21.5739,1370.3614,1602.5051,3,Misalignment
20.1824,64.1602,7.2972,19.8895,1440.1422,1508.6557,3,Misalignment
20.6310,65.8342,6.8801,22.3985,1302.8371,3143.0505,3,Misalignment
16.7016,66.1783,7.4342,22.6053,1366.0624,7004.0730,5,Combined Faults
14.4476,59.1429,7.2309,18.6000,1385.6203,5043.7472,2,Bearing Wear
18.6733,54.2251,7.1557,20.9346,1676.3038,868.5768,3,Misalignment
13.2321,60.0000,8.5590,17.1824,1257.0679,2619.2987,5,Combined Faults
14.0480,60.1108,7.0460,19.4693,1249.5318,3457.1318,5,Combined Faults
10.9705,60.1415,6.7711,17.8553,1603.3532,4201.0965,2,Bearing Wear
5.1963,66.7957,6.5279,20.7400,1249.9074,1161.6188,4,Overheating
2.7068,45.2785,5.3547,16.0971,1587.1102,8.0063,1,Normal
3.1016,52.9186,5.5489,17.0703,1437.7673,390.9917,1,Normal
3.7231,50.1662,5.4148,16.2570,1576.7103,470.9040,1,Normal
13.5068,58.5188,8.3021,21.6967,1660.8397,4127.2054,3,Misalignment
7.9849,73.3854,5.3444,21.6807,1238.2463,1434.5439,4,Overheating
3.1588,55.2283,5.2587,16.3019,1568.1556,1058.3524,1,Normal
8.0984,78.5151,6.2989,23.1298,1998.0709,181.2897,4,Overheating
4.2515,63.0608,5.5673,15.6349,1511.1229,1378.7609,1,Normal
12.6221,54.4617,6.4571,18.8513,1604.8926,46.6053,3,Misalignment
3.6510,47.6051,5.4410,15.8424,1595.8460,244.7903,1,Normal
23.0182,67.5681,8.1189,19.7085,1759.8257,1755.5246,3,Misalignment
13.8214,71.4004,6.5298,22.1913,1814.9121,4815.7157,4,Overheating
24.2593,50.6800,8.2705,21.4442,1391.7128,4025.5344,3,Misalignment
14.0702,75.7388,6.6435,23.6128,1703.9981,4690.4269,4,Overheating
11.1619,51.1031,7.8161,20.6633,1462.3829,763.9602,3,Misalignment
8.9314,82.0606,7.1740,22.2962,1088.3479,1782.0045,4,Overheating
16.6617,63.7751,8.9514,23.9167,1599.0215,6450.1314,5,Combined Faults
15.1919,66.7180,7.7133,20.1001,1631.8684,7165.5147,2,Bearing Wear
16.0054,61.8954,7.8029,21.1178,1643.3734,3855.2817,5,Combined Faults
16.8959,67.5251,8.5995,21.3933,1411.6449,2970.3269,3,Misalignment
12.7198,49.2695,6.3268,20.5401,1745.9194,4021.1764,3,Misalignment
3.6513,76.9217,6.0204,22.4009,1493.6343,1613.6240,4,Overheating
16.8371,83.3592,6.0549,24.1921,1684.4085,1103.8904,4,Overheating
10.7147,59.3483,6.9759,18.3006,1502.6273,3965.7188,3,Misalignment
4.1549,62.0814,5.4224,15.6423,1463.6798,1598.4270,1,Normal
4.2217,62.6034,5.6553,15.9648,1543.2262,1750.1998,1,Normal
4.5020,52.4421,5.1942,16.2950,1532.8627,812.7737,1,Normal
17.4639,67.4844,7.5838,20.2867,1515.0928,7744.6703,2,Bearing Wear
14.1340,52.8757,8.2123,19.8777,1502.5001,3461.6156,3,Misalignment
12.7267,61.9737,6.9540,21.7511,1376.7812,975.7879,3,Misalignment
15.9585,72.5125,6.2363,22.7610,1732.2582,3547.3891,4,Overheating
4.4360,50.7124,5.7249,15.6512,1563.6226,535.2975,1,Normal
21.4791,58.6965,7.0155,20.0839,1722.1825,3820.1884,3,Misalignment
16.3090,62.0793,7.4709,21.1386,1150.1909,5644.9592,5,Combined Faults
13.2500,61.2088,6.6630,17.9353,1371.3405,4636.0409,2,Bearing Wear
20.6735,54.2374,8.3795,18.0499,1321.3343,4402.9401,3,Misalignment
11.4613,59.7187,6.9302,18.3139,1428.0832,4396.7703,2,Bearing Wear
11.0027,55.1557,6.1103,17.6563,1517.6504,2331.7554,2,Bearing Wear
13.2587,59.5040,7.0270,19.0172,1393.7925,4674.7938,2,Bearing Wear
16.3446,71.4421,8.8486,21.3539,1437.9769,6028.1342,5,Combined Faults
4.9566,62.3036,5.4884,15.8222,1475.8250,1297.5498,1,Normal
20.0831,50.0440,6.4990,17.8275,1624.7037,3800.5332,3,Misalignment
7.8692,52.0390,6.2672,16.7680,1202.2233,2043.0432,2,Bearing Wear
12.5517,65.8753,6.8455,24.2412,1826.1875,5027.5919,5,Combined Faults
13.4985,60.7479,9.0597,29.1482,1890.5127,2390.9302,5,Combined Faults
7.4114,83.9770,6.0816,23.6097,1899.8639,1286.1755,4,Overheating
13.5233,63.4266,7.0599,18.9828,1466.1195,5709.1070,2,Bearing Wear
4.2495,50.7062,5.2963,15.7021,1510.1929,117.6021,1,Normal
20.0547,77.9764,8.6722,24.1434,1614.2520,7007.5395,5,Combined Faults
18.3836,65.4003,8.5182,25.1620,1670.8412,5469.0099,5,Combined Faults
3.7443,50.8986,5.6013,16.7951,1412.6657,390.2485,1,Normal
3.8306,52.8777,5.7539,16.7443,1510.9651,614.2626,1,Normal
13.7209,62.1715,7.2843,22.8262,1637.1601,3243.8709,5,Combined Faults
16.7314,61.4913,6.7429,18.0866,1731.6911,1069.8546,3,Misalignment
8.2975,51.9983,6.3229,16.2992,1654.6693,1369.7218,2,Bearing Wear
14.9730,75.3286,7.3521,23.3159,1964.8764,4126.5661,4,Overheating
22.2120,81.6396,6.1523,22.3978,1848.5901,5252.3561,4,Overheating
12.4099,59.0714,7.0399,18.7330,1652.7909,5291.9930,2,Bearing Wear
13.1798,61.1174,6.9174,18.5455,1302.8193,4857.1899,2,Bearing Wear
7.6207,79.4953,5.3836,22.5647,1172.9989,145.0482,4,Overheating
4.2997,60.1417,5.5798,16.9929,1597.0729,1412.1972,1,Normal
3.6709,57.8092,5.5614,15.8373,1575.1633,1204.1757,1,Normal
16.1792,57.8060,8.0232,22.3916,1508.9292,4822.1949,3,Misalignment
8.7574,60.0000,8.4014,23.7245,1507.5720,2217.7983,5,Combined Faults
13.3970,68.4622,7.7589,22.4730,1177.3066,7053.7178,5,Combined Faults
19.6351,66.9771,6.7348,20.1834,1216.0739,7928.9044,5,Combined Faults
14.7950,61.6593,7.4203,18.7243,1568.7005,5752.2722,2,Bearing Wear
10.9440,69.5507,6.3547,21.0231,1012.4817,4262.7809,4,Overheating
3.0885,52.4365,5.5074,16.0446,1508.4729,330.6226,1,Normal
16.7040,60.0000,7.0966,21.1662,1296.6484,3680.1433,5,Combined Faults
20.5192,86.1322,5.9965,23.8009,1901.1497,3580.2455,4,Overheating
8.0414,70.5398,6.8109,20.9595,1151.7392,804.1171,4,Overheating
18.7753,62.5995,7.1364,18.8771,1488.3712,4004.7455,3,Misalignment
2.6558,66.1744,5.7802,15.6843,1485.3591,1802.2106,1,Normal
14.7225,82.1550,6.7527,22.8050,1848.7119,788.5594,4,Overheating
9.8879,73.9340,6.8043,21.0881,1011.2508,5612.8753,4,Overheating
4.5519,63.5819,5.1822,15.8212,1599.8209,1331.3695,1,Normal
26.1136,55.0587,7.7213,19.6679,1659.8674,2239.8625,3,Misalignment
12.0237,65.6037,6.8036,21.2751,1334.0098,4749.4633,5,Combined Faults
22.5432,68.4486,7.8017,19.2295,1788.2908,4374.0282,3,Misalignment
14.3414,67.0475,7.7233,19.6582,1386.1789,7125.6904,2,Bearing Wear
4.0824,52.0672,5.6915,16.4882,1430.7471,727.5940,1,Normal
4.1932,47.8998,5.7274,16.7788,1543.4621,348.9243,1,Normal
7.8579,55.0918,6.4389,16.6008,1680.0503,2155.1382,2,Bearing Wear
15.6323,63.9282,6.7277,19.6714,1179.4521,3633.6029,5,Combined Faults
11.6555,67.4286,6.3943,22.9140,1358.1429,590.1307,4,Overheating
14.1273,67.0420,6.5783,23.1968,1310.2307,5581.6855,5,Combined Faults
5.8236,77.9114,5.8606,24.4284,1577.1920,2388.7269,4,Overheating
3.9241,60.4785,5.5438,15.7622,1587.9090,1321.7364,1,Normal
6.3255,73.4680,7.2646,22.6615,1075.7557,3352.3601,4,Overheating
14.5856,64.5958,7.4729,20.6347,1250.4575,6976.1835,2,Bearing Wear
9.8841,77.4835,5.9194,22.6672,1441.9504,3961.9840,4,Overheating
19.2139,75.3397,5.7258,23.7766,1434.4543,5808.3068,4,Overheating
10.7150,55.7409,6.5655,18.8349,1316.6842,3884.5275,2,Bearing Wear
8.5627,49.9050,6.0186,16.5785,1255.4666,1544.8275,2,Bearing Wear
10.3947,55.1666,6.7930,18.8095,1493.4115,4211.6785,2,Bearing Wear
3.3163,52.5030,5.7880,16.5907,1444.3394,386.7707,1,Normal
9.1019,56.2564,6.5800,17.0774,1453.7752,2643.2703,2,Bearing Wear
3.3715,44.9292,5.3854,15.9260,1454.6730,58.8192,1,Normal
13.5734,60.0000,6.4677,23.5004,1768.5802,1351.1071,5,Combined Faults
13.2990,74.3313,7.4257,24.5715,1817.0038,6366.7785,5,Combined Faults
10.9481,60.0000,9.1574,21.7658,1578.5524,1081.2893,5,Combined Faults
3.9285,63.7803,5.5954,15.6952,1521.0489,1520.5506,1,Normal
14.7827,68.4043,6.1997,19.2729,1644.1992,1116.2864,3,Misalignment
18.8352,57.0972,6.6383,18.0372,1794.0907,3822.9364,3,Misalignment
13.4261,55.0929,8.3741,18.6923,1395.6004,3237.2665,3,Misalignment
12.4515,54.8035,6.7201,18.1379,1344.7527,1768.4189,3,Misalignment
21.8462,83.2301,5.8625,22.1777,1687.9945,2436.0982,4,Overheating
3.8670,56.1437,5.6373,16.1230,1407.2125,914.6767,1,Normal
17.3334,70.1339,6.8859,22.4429,1200.7331,7714.5427,5,Combined Faults
7.4184,72.6571,5.2050,20.9095,1075.8950,5308.3531,4,Overheating
20.4927,59.1300,7.9531,20.3986,1367.9563,3692.4906,3,Misalignment
18.1075,66.5278,7.7132,20.5554,1538.6910,7696.7681,2,Bearing Wear
20.2014,67.3857,7.0450,21.2324,1614.3317,759.6496,3,Misalignment
21.4769,64.6550,7.3301,21.8353,1379.5935,4809.3178,3,Misalignment
3.3893,56.0429,5.2654,16.9327,1595.2254,1101.5755,1,Normal
12.3663,60.0000,7.7120,20.8813,1582.6456,2632.7554,5,Combined Faults
18.2814,73.2088,9.0120,22.8290,1374.7546,7129.4717,5,Combined Faults
19.3376,50.8933,8.1894,19.4550,1320.7182,1438.8629,3,Misalignment
13.9260,62.0322,7.3453,18.3534,1699.4235,2468.3196,3,Misalignment
5.7996,63.7601,7.0356,22.8129,1276.7203,866.5013,4,Overheating
4.8321,66.7657,5.6216,15.6302,1582.6867,1804.9799,1,Normal
11.2018,67.3040,5.8959,23.3389,1370.3685,2587.7717,4,Overheating
10.1622,58.9973,6.6330,18.6779,1491.8950,4114.4909,2,Bearing Wear
16.9654,74.2073,7.8403,23.8672,1786.6658,4281.9746,5,Combined Faults
3.4829,63.5992,5.4396,16.7150,1519.1089,1838.4442,1,Normal
3.2322,54.8481,5.6331,16.7197,1555.8540,491.3995,1,Normal
18.1347,65.6533,8.5203,18.7963,1628.7094,4558.3079,3,Misalignment
8.4834,69.0750,6.2077,25.1879,1780.1073,2926.4888,5,Combined Faults
20.3280,65.7766,8.5934,19.0297,1738.4666,3184.4496,3,Misalignment
2.5993,60.1632,5.5188,16.1024,1418.0816,1184.5499,1,Normal
15.2982,60.0000,7.1574,22.4801,1592.2977,1790.4568,5,Combined Faults
17.5690,62.3061,7.6992,17.7206,1604.2161,4633.9307,3,Misalignment
12.2701,61.0740,8.9304,21.1957,1521.5562,4508.6161,5,Combined Faults
15.3425,79.7602,6.3643,24.9840,1328.3403,2005.8735,4,Overheating
18.7570,53.6006,6.2822,21.6645,1553.2559,297.9802,3,Misalignment
13.6441,88.3985,5.2757,22.7669,1495.3974,2266.0924,4,Overheating
10.5770,60.0000,7.4635,19.4518,1329.6224,1231.6348,5,Combined Faults
7.3752,76.7004,6.5985,21.0915,1293.0403,4155.4088,4,Overheating
3.4394,52.0249,5.6448,15.9451,1549.8348,667.0999,1,Normal
4.4168,62.2876,5.2438,16.8986,1503.4039,1483.4328,1,Normal
16.5747,50.2791,7.4185,19.7149,1588.5042,26.3951,3,Misalignment
3.3259,64.9904,5.2794,15.7078,1431.2548,1819.5871,1,Normal
14.6508,67.1513,7.3044,20.2490,1376.6594,7005.9579,2,Bearing Wear
3.5135,54.3796,5.8215,16.5932,1593.6093,857.5158,1,Normal
2.5015,57.1195,5.6022,15.6683,1549.2678,928.2017,1,Normal
4.5672,59.9663,5.3006,16.9718,1522.4317,1479.5499,1,Normal
13.1144,55.0111,8.2142,20.9699,1570.8390,2895.2959,3,Misalignment
4.0180,69.5085,5.5036,16.5915,1529.2358,1967.7893,1,Normal
22.7541,58.8156,7.5460,18.7933,1472.0932,3926.0703,3,Misalignment
9.5693,71.9250,5.1176,22.0914,1819.2987,5170.1201,4,Overheating
11.2377,61.1081,6.9224,18.6976,1583.4387,5213.5715,2,Bearing Wear
4.7636,65.9355,5.3202,16.5771,1444.7486,1832.6934,1,Normal
3.0253,55.0335,5.7807,15.6242,1574.0052,973.4388,1,Normal
19.4215,62.2283,7.2493,20.8840,1419.5784,4675.3397,3,Misalignment
20.3179,78.1571,5.2229,21.6549,1631.6081,2644.6927,4,Overheating
21.2512,62.2776,7.5897,22.2106,1706.7204,1128.9424,3,Misalignment
21.4182,58.8635,8.1171,18.4652,1732.6861,4103.7966,3,Misalignment
10.8076,63.6986,7.5786,21.6932,1450.9363,3070.3943,5,Combined Faults
3.5931,59.2435,5.6330,16.4046,1583.2696,961.8209,1,Normal
15.0736,74.4011,5.9572,22.5010,1583.6066,2647.4076,4,Overheating
11.3441,57.7939,6.8690,17.7847,1579.6646,3920.0202,2,Bearing Wear
11.5189,57.7222,6.6144,17.4079,1357.1923,3484.4105,2,Bearing Wear
2.9080,61.8599,5.6355,16.0947,1431.6827,1373.4484,1,Normal
11.1430,56.2960,6.8386,18.4876,1520.6692,4511.5891,2,Bearing Wear
16.7121,65.0240,7.9031,20.7318,1293.7651,7723.8672,2,Bearing Wear
12.7847,64.3774,7.6373,18.5330,1760.2339,2929.5332,3,Misalignment
10.2209,60.0000,9.1681,23.6329,1251.7944,2789.4001,5,Combined Faults
21.7290,60.6822,8.0949,17.6922,1610.8777,133.8410,3,Misalignment
4.7889,62.7345,5.2806,16.0996,1514.0966,1616.3696,1,Normal
20.1150,68.6910,6.7417,22.4756,1703.8136,7478.2100,5,Combined Faults
17.7426,65.3076,7.8956,20.3614,1679.8957,7705.7549,2,Bearing Wear
